,clonesize,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,honeybeeBC,AverageOfUpperTRangeSC,AverageOfLowerTRangeSC,RainingDaysSC,AverageRainingDaysSC,fruitsetSC,fruitmassSC,seedsSC
259,12.5,0.25,0.63,0.5,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,-0.20603941320690605,-0.37709676062477093,0.9262623752768173,0.8633390760839064,0.7925788359448276
260,12.5,0.25,0.63,0.5,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,-1.4502174544134907,-1.3263076861137337,1.2759987559977575,1.2767584496624864,1.2457825435203096
261,12.5,0.25,0.63,0.5,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,-0.20603941320690605,-0.37709676062477093,0.7923643365713994,0.6967777005992826,0.5997341401572869
262,12.5,0.25,0.63,0.5,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,-1.4502174544134907,-1.3263076861137337,1.0744547250937047,1.1195744075799738,1.1001259576423545
263,12.5,0.25,0.63,0.5,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,0.4575222087699391,0.3941371163350113,0.3556389416774448,0.31761931628455464,0.20043231904121292
264,12.5,0.25,0.63,0.5,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,1.2869742362409955,1.4026737246670344,-0.5599222524303153,-0.5022661090895795,-0.6308937154340954
265,12.5,0.25,0.63,0.5,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,0.4575222087699391,0.3941371163350113,-0.6847690451366263,-0.6338951051487113,-0.7457603982592866
266,12.5,0.25,0.63,0.5,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,1.2869742362409955,1.4026737246670344,-1.4638335611536981,-1.3376771380323498,-1.4672472634919826
267,12.5,0.25,0.63,0.5,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,-0.20603941320690605,-0.37709676062477093,0.975157581587888,0.9060192739386834,0.8437696055688779
268,12.5,0.25,0.63,0.5,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,-1.4502174544134907,-1.3263076861137337,1.2143915658027349,1.2288617451529316,1.2000035278031316
269,12.5,0.25,0.63,0.5,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,-0.20603941320690605,-0.37709676062477093,0.2844045939214146,-0.307043312811976,-0.06415165077439823
270,12.5,0.25,0.63,0.5,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,-1.4502174544134907,-1.3263076861137337,0.3139018185778345,-0.29082541815052504,-0.023367202249232256
271,12.5,0.25,0.63,0.5,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,0.4575222087699391,0.3941371163350113,0.7316950767094148,0.7068755674774609,0.6359246711090151
272,12.5,0.25,0.63,0.5,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,1.2869742362409955,1.4026737246670344,0.5075633403678338,0.48363954053491637,0.3859984740152985
273,12.5,0.25,0.63,0.5,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,0.4575222087699391,0.3941371163350113,-0.012732386423669011,-0.5985018079384983,-0.37665798432627656
274,12.5,0.25,0.63,0.5,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,1.2869742362409955,1.4026737246670344,-0.5584658878618197,-0.9266070029915842,-0.779922021852816
275,12.5,0.25,0.63,0.63,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,-0.20603941320690605,-0.37709676062477093,1.2624351916877803,1.2600678020640381,1.2357487242527614
276,12.5,0.25,0.63,0.63,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,-1.4502174544134907,-1.3263076861137337,1.4184885434923777,1.5277602141187034,1.5595558023928349
277,12.5,0.25,0.63,0.63,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,-0.20603941320690605,-0.37709676062477093,0.9897916410152618,0.9682452388426267,0.9207482020834533
278,12.5,0.25,0.63,0.63,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,-1.4502174544134907,-1.3263076861137337,1.1528265327893608,1.093743469265093,1.0324961375719828
279,12.5,0.25,0.63,0.63,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,0.4575222087699391,0.3941371163350113,0.5519018749418497,0.4797714835810046,0.36633378312338866
280,12.5,0.25,0.63,0.63,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,1.2869742362409955,1.4026737246670344,-0.3056287667601916,-0.2481444626369926,-0.35202888027982515
281,12.5,0.25,0.63,0.63,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,0.4575222087699391,0.3941371163350113,-0.440976340249276,-0.44997093424524115,-0.5655555226369006
282,12.5,0.25,0.63,0.63,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,1.2869742362409955,1.4026737246670344,-1.0913861906831994,-1.0324666923566335,-1.1856868141258587
283,12.5,0.25,0.63,0.63,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,-0.20603941320690605,-0.37709676062477093,1.0352815701775586,0.9578708526450146,0.8868516301885251
284,12.5,0.25,0.63,0.63,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,-1.4502174544134907,-1.3263076861137337,1.1572898239585487,1.123311180559948,1.0738613376673332
285,12.5,0.25,0.63,0.63,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,-0.20603941320690605,-0.37709676062477093,0.40251334857497795,-0.07987239818809058,0.14841401942274263
286,12.5,0.25,0.63,0.63,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,-1.4502174544134907,-1.3263076861137337,0.42823009984428706,-0.07822736427386266,0.1469732255120925
287,12.5,0.25,0.63,0.63,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,0.4575222087699391,0.3941371163350113,0.8522813425055484,0.8354531059636539,0.7787081113316221
288,12.5,0.25,0.63,0.63,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,1.2869742362409955,1.4026737246670344,0.6853813549711327,0.6372895486698432,0.5463175347641347
289,12.5,0.25,0.63,0.63,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,0.4575222087699391,0.3941371163350113,0.07605903474917501,-0.5341613742061557,-0.2845218200570148
290,12.5,0.25,0.63,0.63,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,1.2869742362409955,1.4026737246670344,-0.547345083142192,-1.0122444927961776,-0.8390178249190311
291,12.5,0.25,0.63,0.75,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,-0.20603941320690605,-0.37709676062477093,1.4057104178294633,1.4042648938044937,1.391413308571934
292,12.5,0.25,0.63,0.75,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,-1.4502174544134907,-1.3263076861137337,1.6164344294807809,1.6993254292834108,1.7054031074336748
293,12.5,0.25,0.63,0.75,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,-0.20603941320690605,-0.37709676062477093,1.191789812435234,1.1436147108688355,1.0864720237996424
294,12.5,0.25,0.63,0.75,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,-1.4502174544134907,-1.3263076861137337,1.3030249511113297,1.3722818447769871,1.3917645277535526
295,12.5,0.25,0.63,0.75,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,0.4575222087699391,0.3941371163350113,0.8111921383267112,0.8048811049258788,0.7285981535599811
296,12.5,0.25,0.63,0.75,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,1.2869742362409955,1.4026737246670344,0.008992462746999271,0.037026640499878125,-0.0630661608865874
297,12.5,0.25,0.63,0.75,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,0.4575222087699391,0.3941371163350113,-0.11623819065016869,-0.11426522007532393,-0.2070519719526513
298,12.5,0.25,0.63,0.75,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,1.2869742362409955,1.4026737246670344,-0.8463833818415089,-0.8184343120781442,-0.9682515574454041
299,12.5,0.25,0.63,0.75,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,-0.20603941320690605,-0.37709676062477093,1.2590313608463812,1.2650416227817205,1.2505281668881965
300,12.5,0.25,0.63,0.75,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,-1.4502174544134907,-1.3263076861137337,1.3053330032397317,1.3605392574985498,1.365481497056731
301,12.5,0.25,0.63,0.75,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,-0.20603941320690605,-0.37709676062477093,0.3457788884537705,-0.1918355774746216,0.025682609011954686
302,12.5,0.25,0.63,0.75,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,-1.4502174544134907,-1.3263076861137337,0.24782845799060724,-0.34655087994533335,-0.07696085440283158
303,12.5,0.25,0.63,0.75,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,0.4575222087699391,0.3941371163350113,1.013394011427142,0.989167724102073,0.9346790201607055
304,12.5,0.25,0.63,0.75,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,1.2869742362409955,1.4026737246670344,1.0232805936777687,1.017533605728249,0.9586372336465826
305,12.5,0.25,0.63,0.75,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,0.4575222087699391,0.3941371163350113,0.32435288924044137,-0.206057224199628,0.04571454015105611
306,12.5,0.25,0.63,0.75,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,1.2869742362409955,1.4026737246670344,-0.40031972928481213,-0.9012737158479607,-0.6899717564339332
307,12.5,0.25,0.75,0.5,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,-0.20603941320690605,-0.37709676062477093,1.1103898924141822,1.062908168746852,1.0116092906404925
308,12.5,0.25,0.75,0.5,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,-1.4502174544134907,-1.3263076861137337,1.3053434354012639,1.3024017237415868,1.2688110215836712
309,12.5,0.25,0.75,0.5,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,-0.20603941320690605,-0.37709676062477093,0.8001307795185656,0.7282362146328091,0.6478735743816324
310,12.5,0.25,0.75,0.5,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,-1.4502174544134907,-1.3263076861137337,1.061194055045024,1.002140017666144,0.9326053796918183
311,12.5,0.25,0.75,0.5,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,0.4575222087699391,0.3941371163350113,0.5088252301612594,0.42933333034532545,0.31792550413359094
312,12.5,0.25,0.75,0.5,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,1.2869742362409955,1.4026737246670344,-0.5133017260441284,-0.49373197150336223,-0.6285795564275211
313,12.5,0.25,0.75,0.5,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,0.4575222087699391,0.3941371163350113,-0.6787826985588484,-0.6222353639362147,-0.7348863507836948
314,12.5,0.25,0.75,0.5,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,1.2869742362409955,1.4026737246670344,-1.3068107280884986,-1.2318062405429577,-1.3877733811918807
315,12.5,0.25,0.75,0.5,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,-0.20603941320690605,-0.37709676062477093,1.0395514980856766,1.002960379214729,0.9439464446047281
316,12.5,0.25,0.75,0.5,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,-1.4502174544134907,-1.3263076861137337,1.1645267844889169,1.1308853383773376,1.0778496763239374
317,12.5,0.25,0.75,0.5,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,-0.20603941320690605,-0.37709676062477093,0.2899742030990117,-0.27726173273888044,-0.02655879672480292
318,12.5,0.25,0.75,0.5,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,-1.4502174544134907,-1.3263076861137337,0.19974292936687604,-0.3777848395995573,-0.15978438125704778
319,12.5,0.25,0.75,0.5,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,0.4575222087699391,0.3941371163350113,0.6782203657531838,0.6008175282755673,0.504353509966982
320,12.5,0.25,0.75,0.5,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,1.2869742362409955,1.4026737246670344,0.6649728329964979,0.5902153741804855,0.4878604957298071
321,12.5,0.25,0.75,0.5,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,0.4575222087699391,0.3941371163350113,0.16719324621090415,-0.3732670510739314,-0.2104697880216333
322,12.5,0.25,0.75,0.5,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,1.2869742362409955,1.4026737246670344,-0.7075727860425084,-1.22510534975619,-0.9993185496981783
323,12.5,0.25,0.75,0.63,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,-0.20603941320690605,-0.37709676062477093,1.1614249908377776,1.1244879291112186,1.0809035557068114
324,12.5,0.25,0.75,0.63,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,-1.4502174544134907,-1.3263076861137337,1.405094130186663,1.4502055324177867,1.4587084875500629
325,12.5,0.25,0.75,0.63,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,-0.20603941320690605,-0.37709676062477093,1.0880590940201023,1.0418202787433268,0.9890176036362242
326,12.5,0.25,0.75,0.63,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,-1.4502174544134907,-1.3263076861137337,1.257241796520378,1.2961811624793655,1.2785249813863024
327,12.5,0.25,0.75,0.63,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,0.4575222087699391,0.3941371163350113,0.6580582383100545,0.5935402159331808,0.49714933062554734
328,12.5,0.25,0.75,0.63,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,1.2869742362409955,1.4026737246670344,-0.15382230907958327,-0.14629273583390326,-0.25895796737382054
329,12.5,0.25,0.75,0.63,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,0.4575222087699391,0.3941371163350113,-0.4019818444692137,-0.3845981773960424,-0.4874182442713453
330,12.5,0.25,0.75,0.63,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,1.2869742362409955,1.4026737246670344,-1.0292972863899754,-0.9967538199087674,-1.1540103220874034
331,12.5,0.25,0.75,0.63,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,-0.20603941320690605,-0.37709676062477093,1.0784540060383085,1.0565420586251673,1.0317385176818745
332,12.5,0.25,0.75,0.63,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,-1.4502174544134907,-1.3263076861137337,1.0559355492622517,1.0126715788661858,0.9587806009634948
333,12.5,0.25,0.75,0.63,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,-0.20603941320690605,-0.37709676062477093,0.3092484183391729,-0.262113756744235,-0.02628307717639689
334,12.5,0.25,0.75,0.63,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,-1.4502174544134907,-1.3263076861137337,0.29021846834465953,-0.2511889706503153,-0.011741445123106618
335,12.5,0.25,0.75,0.63,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,0.4575222087699391,0.3941371163350113,0.8552557539737604,0.7500203669060743,0.6518651707835074
336,12.5,0.25,0.75,0.63,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,1.2869742362409955,1.4026737246670344,0.8022353442342693,0.7846724387183585,0.7180872928380175
337,12.5,0.25,0.75,0.63,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,0.4575222087699391,0.3941371163350113,0.11337164914403663,-0.4670155913654511,-0.22805497643225467
338,12.5,0.25,0.75,0.63,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,1.2869742362409955,1.4026737246670344,-0.6041053089614605,-1.143550151450044,-0.9282735178259568
339,12.5,0.25,0.75,0.75,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,-0.20603941320690605,-0.37709676062477093,1.4270523437307219,1.4280166858646601,1.4014645354361648
340,12.5,0.25,0.75,0.75,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,-1.4502174544134907,-1.3263076861137337,1.5309528291699261,1.6643894705734534,1.6908947376589047
341,12.5,0.25,0.75,0.75,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,-0.20603941320690605,-0.37709676062477093,1.2734203916992153,1.2454529043189908,1.2064860092613543
342,12.5,0.25,0.75,0.75,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,-1.4502174544134907,-1.3263076861137337,1.4033115831297776,1.4432773440044993,1.441858524743582
343,12.5,0.25,0.75,0.75,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,0.4575222087699391,0.3941371163350113,0.8072406390924416,0.7657588725848823,0.691735265941737
344,12.5,0.25,0.75,0.75,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,1.2869742362409955,1.4026737246670344,-0.07876046955500128,-0.09065283722608843,-0.20310785278738855
345,12.5,0.25,0.75,0.75,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,0.4575222087699391,0.3941371163350113,-0.24181214117300306,-0.2824549348553996,-0.38070053032093776
346,12.5,0.25,0.75,0.75,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,1.2869742362409955,1.4026737246670344,-0.7429370503099605,-0.7192600206846301,-0.8555182661402454
347,12.5,0.25,0.75,0.75,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,-0.20603941320690605,-0.37709676062477093,1.035297010847965,0.945220407294863,0.8665973428636178
348,12.5,0.25,0.75,0.75,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,-1.4502174544134907,-1.3263076861137337,1.2047861162440956,1.1657507303184182,1.1185494331174621
349,12.5,0.25,0.75,0.75,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,-0.20603941320690605,-0.37709676062477093,0.3006105885899772,-0.2726353116234774,-0.011984266508118211
350,12.5,0.25,0.75,0.75,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,-1.4502174544134907,-1.3263076861137337,0.22764499751368839,-0.32771451662638107,-0.1085084930909124
351,12.5,0.25,0.75,0.75,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,0.4575222087699391,0.3941371163350113,0.9751355254004104,0.9073884155614109,0.8241747307383008
352,12.5,0.25,0.75,0.75,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,1.2869742362409955,1.4026737246670344,0.8926084766148235,0.8661035116194946,0.8046649744498088
353,12.5,0.25,0.75,0.75,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,0.4575222087699391,0.3941371163350113,0.3055376221490502,-0.2357704843539484,-0.025472004703426844
354,12.5,0.25,0.75,0.75,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,1.2869742362409955,1.4026737246670344,-0.34396476414886445,-0.8941526118399354,-0.7303139738753333
355,12.5,0.38,0.38,0.5,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,-0.20603941320690605,-0.37709676062477093,1.544136764577294,1.713696491540149,1.7555054115535818
356,12.5,0.38,0.38,0.5,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,-1.4502174544134907,-1.3263076861137337,1.8133618204586335,2.0951534035084283,2.1988083345074503
357,12.5,0.38,0.38,0.5,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,-0.20603941320690605,-0.37709676062477093,1.195013497657968,1.304401864476464,1.3036747869433456
358,12.5,0.38,0.38,0.5,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,-1.4502174544134907,-1.3263076861137337,1.453671697936248,1.7138787215338214,1.7832475335490041
359,12.5,0.38,0.38,0.5,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,0.4575222087699391,0.3941371163350113,0.8035769282424342,0.8679444656373155,0.8155444764182237
360,12.5,0.38,0.38,0.5,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,1.2869742362409955,1.4026737246670344,-0.14951378619131386,-0.08257875526117803,-0.17784288557327235
361,12.5,0.38,0.38,0.5,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,0.4575222087699391,0.3941371163350113,-0.42178642598068056,-0.315759863275017,-0.40458257140459447
362,12.5,0.38,0.38,0.5,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,1.2869742362409955,1.4026737246670344,-1.0937951495345146,-0.9321346722592174,-1.0798035290664099
363,12.5,0.38,0.38,0.5,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,-0.20603941320690605,-0.37709676062477093,1.396202018174071,1.5120144453663147,1.5364938281491825
364,12.5,0.38,0.38,0.5,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,-1.4502174544134907,-1.3263076861137337,1.7308052696809328,2.0047092220570524,2.102267978347954
365,12.5,0.38,0.38,0.5,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,-0.20603941320690605,-0.37709676062477093,0.772374118829935,0.4716908439489367,0.820761696393134
366,12.5,0.38,0.38,0.5,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,-1.4502174544134907,-1.3263076861137337,0.6309439389721887,0.18123157008952412,0.5426232347461185
367,12.5,0.38,0.38,0.5,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,0.4575222087699391,0.3941371163350113,1.241986762342967,1.3182503250753548,1.2951000348608166
368,12.5,0.38,0.38,0.5,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,1.2869742362409955,1.4026737246670344,1.0874737814602613,1.2138320161764042,1.216552967828142
369,12.5,0.38,0.38,0.5,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,0.4575222087699391,0.3941371163350113,0.6144559813240696,0.19416969063112433,0.4961513199997503
370,12.5,0.38,0.38,0.5,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,1.2869742362409955,1.4026737246670344,-0.2972788860960784,-0.7885266732639048,-0.5190297550221684
371,12.5,0.38,0.38,0.63,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,-0.20603941320690605,-0.37709676062477093,1.6113770809488244,1.7770773635222856,1.827126579655906
372,12.5,0.38,0.38,0.63,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,-1.4502174544134907,-1.3263076861137337,1.8690813477707897,2.1970618240873265,2.313253321377472
373,12.5,0.38,0.38,0.63,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,-0.20603941320690605,-0.37709676062477093,1.4237952461292667,1.6269818199951636,1.681894185489118
374,12.5,0.38,0.38,0.63,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,-1.4502174544134907,-1.3263076861137337,1.6309317325107568,1.9031813290563429,1.9927781160797045
375,12.5,0.38,0.38,0.63,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,0.4575222087699391,0.3941371163350113,1.0438184128534307,1.1629645055620808,1.1331837963714795
376,12.5,0.38,0.38,0.63,86.0,52.0,62.0,30.0,0.17108348999637246,0.4300092331518638,0.41932681172330444,1.2869742362409955,1.4026737246670344,0.052468529414468695,0.14993851305240585,0.07850843158375095
377,12.5,0.38,0.38,0.63,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,0.4575222087699391,0.3941371163350113,-0.09928487021223356,0.012547339277866793,-0.05929060291136904
378,12.5,0.38,0.38,0.63,94.6,57.2,68.2,33.0,0.17108348999637246,1.3489227002899185,1.3549808659013436,1.2869742362409955,1.4026737246670344,-0.6638004004556076,-0.5978562565530197,-0.7368954271299625
379,12.5,0.38,0.38,0.63,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,-0.20603941320690605,-0.37709676062477093,1.431615644376581,1.5647051442069602,1.5853924568807054
380,12.5,0.38,0.38,0.63,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,-1.4502174544134907,-1.3263076861137337,1.7773042258971645,2.0058529210109044,2.082090871373099
381,12.5,0.38,0.38,0.63,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,-0.20603941320690605,-0.37709676062477093,0.9187755249721187,0.6161835271085239,0.8871834644595277
382,12.5,0.38,0.38,0.63,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,-1.4502174544134907,-1.3263076861137337,0.8990350229124294,0.5546957569674877,0.8335527087333873
383,12.5,0.38,0.38,0.63,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,0.4575222087699391,0.3941371163350113,1.2630710178718842,1.3866607971352438,1.3911088673329763
384,12.5,0.38,0.38,0.63,77.4,46.8,55.8,27.0,0.17108348999637246,-0.5018466771853194,-0.4979810845296749,1.2869742362409955,1.4026737246670344,1.2116853773940108,1.3153843110142598,1.3075090542628565
385,12.5,0.38,0.38,0.63,69.7,42.1,50.2,24.3,0.17108348999637246,-1.3431054851286093,-1.3419043490824147,0.4575222087699391,0.3941371163350113,0.7889173575599644,0.49877711831630234,0.7576598673560542
